Bookmark,Frame#,Type,Opcode,Opcode Command,Event,Name,LMP Version,Manufacturer Name,HCI Version,LMP Subversion,Status,Handle,Credits,PBF,Length,Frame Size,Delta,Timestamp,
,1387,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011373",="6/19/2014 2:59:25.940246 PM",
,1388,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011803",="6/19/2014 2:59:25.952049 PM",
,1389,Event,,,Number Of Completed Packets,,,,,,,0x000d,Available Host's ACL credits: 8,,5,8,=" 00:00:00.002504",="6/19/2014 2:59:25.954553 PM",
,1390,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.008330",="6/19/2014 2:59:25.962883 PM",
,1391,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011232",="6/19/2014 2:59:25.974115 PM",
,1392,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011501",="6/19/2014 2:59:25.985616 PM",
,1393,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.010947",="6/19/2014 2:59:25.996563 PM",
,1394,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011253",="6/19/2014 2:59:26.007816 PM",
,1395,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011152",="6/19/2014 2:59:26.018968 PM",
,1396,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.012251",="6/19/2014 2:59:26.031219 PM",
,1397,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011086",="6/19/2014 2:59:26.042305 PM",
,1398,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011634",="6/19/2014 2:59:26.053939 PM",
,1399,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.010598",="6/19/2014 2:59:26.064537 PM",
,1400,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011457",="6/19/2014 2:59:26.075994 PM",
,1401,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011463",="6/19/2014 2:59:26.087457 PM",
,1402,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011169",="6/19/2014 2:59:26.098626 PM",
,1403,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011048",="6/19/2014 2:59:26.109674 PM",
,1404,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011430",="6/19/2014 2:59:26.121104 PM",
,1405,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011408",="6/19/2014 2:59:26.132512 PM",
,1406,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011197",="6/19/2014 2:59:26.143709 PM",
,1407,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.010990",="6/19/2014 2:59:26.154699 PM",
,1408,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011447",="6/19/2014 2:59:26.166146 PM",
,1409,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011204",="6/19/2014 2:59:26.177350 PM",
,1410,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011376",="6/19/2014 2:59:26.188726 PM",
,1411,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011111",="6/19/2014 2:59:26.199837 PM",
,1412,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011733",="6/19/2014 2:59:26.211570 PM",
,1413,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.012863",="6/19/2014 2:59:26.224433 PM",
,1414,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.010814",="6/19/2014 2:59:26.235247 PM",
,1415,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.010805",="6/19/2014 2:59:26.246052 PM",
,1416,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.010027",="6/19/2014 2:59:26.256079 PM",
,1417,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011138",="6/19/2014 2:59:26.267217 PM",
,1418,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011428",="6/19/2014 2:59:26.278645 PM",
,1419,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011205",="6/19/2014 2:59:26.289850 PM",
,1420,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.010659",="6/19/2014 2:59:26.300509 PM",
,1421,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011890",="6/19/2014 2:59:26.312399 PM",
,1422,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.010871",="6/19/2014 2:59:26.323270 PM",
,1423,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011060",="6/19/2014 2:59:26.334330 PM",
,1424,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011582",="6/19/2014 2:59:26.345912 PM",
,1425,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011073",="6/19/2014 2:59:26.356985 PM",
,1426,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011320",="6/19/2014 2:59:26.368305 PM",
,1427,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011436",="6/19/2014 2:59:26.379741 PM",
,1428,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011088",="6/19/2014 2:59:26.390829 PM",
,1429,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.012639",="6/19/2014 2:59:26.403468 PM",
,1430,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.010164",="6/19/2014 2:59:26.413632 PM",
,1431,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011515",="6/19/2014 2:59:26.425147 PM",
,1432,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011051",="6/19/2014 2:59:26.436198 PM",
,1433,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011628",="6/19/2014 2:59:26.447826 PM",
,1434,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011012",="6/19/2014 2:59:26.458838 PM",
,1435,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011342",="6/19/2014 2:59:26.470180 PM",
,1436,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011211",="6/19/2014 2:59:26.481391 PM",
,1437,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.022837",="6/19/2014 2:59:26.504228 PM",
,1438,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.003054",="6/19/2014 2:59:26.507282 PM",
,1439,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.007912",="6/19/2014 2:59:26.515194 PM",
,1440,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011184",="6/19/2014 2:59:26.526378 PM",
,1441,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011294",="6/19/2014 2:59:26.537672 PM",
,1442,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011168",="6/19/2014 2:59:26.548840 PM",
,1443,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011270",="6/19/2014 2:59:26.560110 PM",
,1444,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011149",="6/19/2014 2:59:26.571259 PM",
,1445,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.012412",="6/19/2014 2:59:26.583671 PM",
,1446,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.010298",="6/19/2014 2:59:26.593969 PM",
,1447,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011690",="6/19/2014 2:59:26.605659 PM",
,1448,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.012147",="6/19/2014 2:59:26.617806 PM",
,1449,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.010263",="6/19/2014 2:59:26.628069 PM",
,1450,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011128",="6/19/2014 2:59:26.639197 PM",
,1451,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011020",="6/19/2014 2:59:26.650217 PM",
,1452,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011350",="6/19/2014 2:59:26.661567 PM",
,1453,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011446",="6/19/2014 2:59:26.673013 PM",
,1454,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011373",="6/19/2014 2:59:26.684386 PM",
,1455,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.010781",="6/19/2014 2:59:26.695167 PM",
,1456,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.013901",="6/19/2014 2:59:26.709068 PM",
,1457,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.008904",="6/19/2014 2:59:26.717972 PM",
,1458,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011372",="6/19/2014 2:59:26.729344 PM",
,1459,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011543",="6/19/2014 2:59:26.740887 PM",
,1460,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.010687",="6/19/2014 2:59:26.751574 PM",
,1461,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011526",="6/19/2014 2:59:26.763100 PM",
,1462,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.010684",="6/19/2014 2:59:26.773784 PM",
,1463,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011309",="6/19/2014 2:59:26.785093 PM",
,1464,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011279",="6/19/2014 2:59:26.796372 PM",
,1465,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011511",="6/19/2014 2:59:26.807883 PM",
,1466,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011045",="6/19/2014 2:59:26.818928 PM",
,1467,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.010567",="6/19/2014 2:59:26.829495 PM",
,1468,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011302",="6/19/2014 2:59:26.840797 PM",
,1469,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011117",="6/19/2014 2:59:26.851914 PM",
,1470,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011910",="6/19/2014 2:59:26.863824 PM",
,1471,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.010921",="6/19/2014 2:59:26.874745 PM",
,1472,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011589",="6/19/2014 2:59:26.886334 PM",
,1473,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011133",="6/19/2014 2:59:26.897467 PM",
,1474,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011498",="6/19/2014 2:59:26.908965 PM",
,1475,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011015",="6/19/2014 2:59:26.919980 PM",
,1476,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011234",="6/19/2014 2:59:26.931214 PM",
,1477,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011465",="6/19/2014 2:59:26.942679 PM",
,1478,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.010915",="6/19/2014 2:59:26.953594 PM",
,1479,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.012435",="6/19/2014 2:59:26.966029 PM",
,1480,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.010922",="6/19/2014 2:59:26.976951 PM",
,1481,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011072",="6/19/2014 2:59:26.988023 PM",
,1482,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011002",="6/19/2014 2:59:26.999025 PM",
,1483,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011862",="6/19/2014 2:59:27.010887 PM",
,1484,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.010260",="6/19/2014 2:59:27.021147 PM",
,1485,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011668",="6/19/2014 2:59:27.032815 PM",
,1486,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011516",="6/19/2014 2:59:27.044331 PM",
,1487,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.009899",="6/19/2014 2:59:27.054230 PM",
,1488,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011310",="6/19/2014 2:59:27.065540 PM",
,1489,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011205",="6/19/2014 2:59:27.076745 PM",
,1490,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011393",="6/19/2014 2:59:27.088138 PM",
,1491,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011255",="6/19/2014 2:59:27.099393 PM",
,1492,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011204",="6/19/2014 2:59:27.110597 PM",
,1493,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011565",="6/19/2014 2:59:27.122162 PM",
,1494,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011098",="6/19/2014 2:59:27.133260 PM",
,1495,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011129",="6/19/2014 2:59:27.144389 PM",
,1496,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011155",="6/19/2014 2:59:27.155544 PM",
,1497,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.012170",="6/19/2014 2:59:27.167714 PM",
,1498,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.009751",="6/19/2014 2:59:27.177465 PM",
,1499,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011287",="6/19/2014 2:59:27.188752 PM",
,1500,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011693",="6/19/2014 2:59:27.200445 PM",
,1501,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.012681",="6/19/2014 2:59:27.213126 PM",
,1502,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.010426",="6/19/2014 2:59:27.223552 PM",
,1503,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.012051",="6/19/2014 2:59:27.235603 PM",
,1504,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.010809",="6/19/2014 2:59:27.246412 PM",
,1505,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011654",="6/19/2014 2:59:27.258066 PM",
,1506,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.010939",="6/19/2014 2:59:27.269005 PM",
,1507,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011024",="6/19/2014 2:59:27.280029 PM",
,1508,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011787",="6/19/2014 2:59:27.291816 PM",
,1509,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011238",="6/19/2014 2:59:27.303054 PM",
,1510,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.010885",="6/19/2014 2:59:27.313939 PM",
,1511,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011865",="6/19/2014 2:59:27.325804 PM",
,1512,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.010026",="6/19/2014 2:59:27.335830 PM",
,1513,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011419",="6/19/2014 2:59:27.347249 PM",
,1514,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011236",="6/19/2014 2:59:27.358485 PM",
,1515,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011148",="6/19/2014 2:59:27.369633 PM",
,1516,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011580",="6/19/2014 2:59:27.381213 PM",
,1517,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011526",="6/19/2014 2:59:27.392739 PM",
,1518,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011143",="6/19/2014 2:59:27.403882 PM",
,1519,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011278",="6/19/2014 2:59:27.415160 PM",
,1520,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011415",="6/19/2014 2:59:27.426575 PM",
,1521,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011067",="6/19/2014 2:59:27.437642 PM",
,1522,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.010200",="6/19/2014 2:59:27.447842 PM",
,1523,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011108",="6/19/2014 2:59:27.458950 PM",
,1524,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011148",="6/19/2014 2:59:27.470098 PM",
,1525,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011319",="6/19/2014 2:59:27.481417 PM",
,1526,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011324",="6/19/2014 2:59:27.492741 PM",
,1527,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.012480",="6/19/2014 2:59:27.505221 PM",
,1528,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.010831",="6/19/2014 2:59:27.516052 PM",
,1529,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011481",="6/19/2014 2:59:27.527533 PM",
,1530,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011211",="6/19/2014 2:59:27.538744 PM",
,1531,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.010973",="6/19/2014 2:59:27.549717 PM",
,1532,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011421",="6/19/2014 2:59:27.561138 PM",
,1533,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011299",="6/19/2014 2:59:27.572437 PM",
,1534,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.012482",="6/19/2014 2:59:27.584919 PM",
,1535,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.010586",="6/19/2014 2:59:27.595505 PM",
,1536,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011392",="6/19/2014 2:59:27.606897 PM",
,1537,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011225",="6/19/2014 2:59:27.618122 PM",
,1538,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011184",="6/19/2014 2:59:27.629306 PM",
,1539,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011662",="6/19/2014 2:59:27.640968 PM",
,1540,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.009190",="6/19/2014 2:59:27.650158 PM",
,1541,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011200",="6/19/2014 2:59:27.661358 PM",
,1542,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011265",="6/19/2014 2:59:27.672623 PM",
,1543,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011668",="6/19/2014 2:59:27.684291 PM",
,1544,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011074",="6/19/2014 2:59:27.695365 PM",
,1545,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011822",="6/19/2014 2:59:27.707187 PM",
,1546,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011080",="6/19/2014 2:59:27.718267 PM",
,1547,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.012024",="6/19/2014 2:59:27.730291 PM",
,1548,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011945",="6/19/2014 2:59:27.742236 PM",
,1549,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.009423",="6/19/2014 2:59:27.751659 PM",
,1550,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011087",="6/19/2014 2:59:27.762746 PM",
,1551,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011183",="6/19/2014 2:59:27.773929 PM",
,1552,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.012345",="6/19/2014 2:59:27.786274 PM",
,1553,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.010719",="6/19/2014 2:59:27.796993 PM",
,1554,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011204",="6/19/2014 2:59:27.808197 PM",
,1555,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011485",="6/19/2014 2:59:27.819682 PM",
,1556,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011240",="6/19/2014 2:59:27.830922 PM",
,1557,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.010918",="6/19/2014 2:59:27.841840 PM",
,1558,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011143",="6/19/2014 2:59:27.852983 PM",
,1559,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011493",="6/19/2014 2:59:27.864476 PM",
,1560,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.010870",="6/19/2014 2:59:27.875346 PM",
,1561,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.012597",="6/19/2014 2:59:27.887943 PM",
,1562,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011082",="6/19/2014 2:59:27.899025 PM",
,1563,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011180",="6/19/2014 2:59:27.910205 PM",
,1564,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011272",="6/19/2014 2:59:27.921477 PM",
,1565,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011327",="6/19/2014 2:59:27.932804 PM",
,1566,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011503",="6/19/2014 2:59:27.944307 PM",
,1567,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.010927",="6/19/2014 2:59:27.955234 PM",
,1568,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011211",="6/19/2014 2:59:27.966445 PM",
,1569,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011515",="6/19/2014 2:59:27.977960 PM",
,1570,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.010742",="6/19/2014 2:59:27.988702 PM",
,1571,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011131",="6/19/2014 2:59:27.999833 PM",
,1572,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011403",="6/19/2014 2:59:28.011236 PM",
,1573,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.012174",="6/19/2014 2:59:28.023410 PM",
,1574,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.010454",="6/19/2014 2:59:28.033864 PM",
,1575,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011580",="6/19/2014 2:59:28.045444 PM",
,1576,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011218",="6/19/2014 2:59:28.056662 PM",
,1577,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011025",="6/19/2014 2:59:28.067687 PM",
,1578,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011340",="6/19/2014 2:59:28.079027 PM",
,1579,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011181",="6/19/2014 2:59:28.090208 PM",
,1580,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011224",="6/19/2014 2:59:28.101432 PM",
,1581,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011353",="6/19/2014 2:59:28.112785 PM",
,1582,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011911",="6/19/2014 2:59:28.124696 PM",
,1583,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.010567",="6/19/2014 2:59:28.135263 PM",
,1584,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011399",="6/19/2014 2:59:28.146662 PM",
,1585,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.010978",="6/19/2014 2:59:28.157640 PM",
,1586,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011096",="6/19/2014 2:59:28.168736 PM",
,1587,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011362",="6/19/2014 2:59:28.180098 PM",
,1588,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011372",="6/19/2014 2:59:28.191470 PM",
,1589,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011046",="6/19/2014 2:59:28.202516 PM",
,1590,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011785",="6/19/2014 2:59:28.214301 PM",
,1591,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011085",="6/19/2014 2:59:28.225386 PM",
,1592,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.010953",="6/19/2014 2:59:28.236339 PM",
,1593,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011117",="6/19/2014 2:59:28.247456 PM",
,1594,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011229",="6/19/2014 2:59:28.258685 PM",
,1595,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.010482",="6/19/2014 2:59:28.269167 PM",
,1596,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011452",="6/19/2014 2:59:28.280619 PM",
,1597,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011455",="6/19/2014 2:59:28.292074 PM",
,1598,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.012451",="6/19/2014 2:59:28.304525 PM",
,1599,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.009975",="6/19/2014 2:59:28.314500 PM",
,1600,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011283",="6/19/2014 2:59:28.325783 PM",
,1601,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011324",="6/19/2014 2:59:28.337107 PM",
,1602,ACL Data,,,,,,,,,,0x000d,,First,12,17,=" 00:00:00.011314",="6/19/2014 2:59:28.348421 PM",
